Epoch,Generator_Loss,Discriminator_Loss,Discriminator_Accuracy
514,1.0867099,1.220034,0.6886195
515,0.97999996,1.2671219,0.6577684
516,1.0562675,1.2350852,0.67149985
517,1.0141268,1.2408992,0.6712736
518,1.0301043,1.2392855,0.6813548
519,1.0032905,1.2436976,0.65871525
520,0.9958481,1.2336073,0.68700576
521,0.99932206,1.2564659,0.6581674
522,1.0315025,1.2512457,0.64601994
523,1.0307513,1.2145379,0.68700576
524,0.9968604,1.253634,0.67291707
525,1.0461489,1.2182593,0.68694025
526,1.0320636,1.2551293,0.6598287
527,1.0055468,1.2523232,0.6559999
528,1.0436621,1.2121911,0.69005454
529,1.0584978,1.2382233,0.6625024
530,1.0322437,1.2487136,0.671089
531,1.008007,1.2755016,0.64794326
532,0.99304914,1.2474097,0.6655988
533,1.0392238,1.2290477,0.6751203
534,1.0039887,1.2366616,0.680807
535,1.0173314,1.2574675,0.6539396
536,1.0269679,1.2746476,0.64844346
537,0.9683317,1.2587901,0.6598109
538,1.0620925,1.2198594,0.6778654
539,0.99290556,1.2647259,0.6634313
540,0.9839969,1.3079146,0.61202484
541,1.0110447,1.2156619,0.6820455
542,1.0028017,1.2521789,0.65624404
543,0.9947399,1.2516524,0.6566549
544,1.0387787,1.2342778,0.6796041
545,0.98730576,1.2667359,0.655982
546,1.0183649,1.2378523,0.660317
547,1.0199438,1.2500288,0.66022176
548,1.0091882,1.2458818,0.6656881
549,0.9789778,1.2455332,0.66539633
550,0.9878825,1.2531757,0.6584711
551,0.9911465,1.266311,0.65212345
552,1.0054204,1.2336632,0.68074745
553,0.9926158,1.2874823,0.63616496
554,1.0395107,1.2500349,0.6633539
555,1.0309544,1.2107539,0.6886552
556,0.98482084,1.2675084,0.6556307
557,0.98576343,1.2356778,0.66611683
558,0.9938811,1.2519386,0.6455614
559,0.988667,1.2661527,0.659007
560,1.0249971,1.2390316,0.6638422
561,0.98804134,1.3186349,0.6276796
562,1.0224801,1.2336127,0.67141056
563,1.0267029,1.2550452,0.66059095
564,0.9927075,1.2448194,0.66802233
565,0.9633651,1.2553374,0.658608
566,1.0094306,1.2512913,0.6639791
567,1.0008818,1.2517142,0.6649855
568,1.0195364,1.235893,0.6742152
569,1.001363,1.2530679,0.6592035
570,1.0420364,1.2397264,0.658745
571,0.9831066,1.2372011,0.67778796
572,1.0128822,1.3099695,0.6291147
573,1.0189651,1.2362053,0.6655214
574,0.98078114,1.2468863,0.67114854
575,1.0050037,1.2462472,0.65645844
576,0.9981572,1.2263333,0.6750548
577,1.0321288,1.2500503,0.6651998
578,1.0126461,1.2560649,0.6457579
579,0.9984738,1.2309527,0.67710316
580,0.9925189,1.242394,0.67263126
581,0.9541394,1.2943219,0.63553375
582,1.0498083,1.2297716,0.66600966
583,0.99249345,1.2479475,0.659007
584,0.9699778,1.2716126,0.6436083
585,1.0036058,1.2198031,0.6866842
586,1.0038354,1.2481995,0.6570658
587,1.000641,1.2368057,0.66828436
588,0.98127437,1.297467,0.62819767
589,1.0280988,1.2075067,0.6863329
590,1.0456508,1.2590069,0.6643126
591,1.0344038,1.231787,0.6699159
592,0.98656875,1.2390522,0.662026
593,0.99752086,1.2465929,0.67429256
594,1.0300709,1.2489681,0.66530704
595,0.9988285,1.2552811,0.65888196
596,1.0398954,1.2270958,0.6773592
597,0.9978292,1.2392005,0.6681593
598,0.9839103,1.2596393,0.6552675
599,1.0204619,1.2199234,0.6760611
600,1.0026557,1.2478107,0.65334415
601,1.0102289,1.2576609,0.663735
602,1.0090935,1.2517061,0.66047186
603,1.0540484,1.2094414,0.6838915
604,0.9881388,1.284153,0.641548
605,1.0436828,1.2265923,0.6739889
606,0.99042857,1.2551926,0.65438026
607,0.98883814,1.2582606,0.6579411
608,1.0063944,1.2168616,0.6804556
609,0.9760274,1.2677655,0.6622404
610,0.9960413,1.2601434,0.6573278
611,0.9720594,1.253922,0.6536359
612,1.0206556,1.2237564,0.67771053
613,1.0004684,1.2322917,0.6765375
614,0.98956245,1.2423114,0.66649795
615,0.98756385,1.275053,0.6455793
616,1.0532156,1.2029192,0.6957472
617,0.99890953,1.2489321,0.6651998
618,1.0123626,1.244271,0.6525343
619,0.9808282,1.2603083,0.65435046
620,1.0177084,1.2245165,0.67788327
621,1.023886,1.2402402,0.66718274
622,1.0009459,1.2482938,0.6552675
623,1.0366646,1.221254,0.6753942
624,0.99773896,1.2380561,0.6709223
625,1.0041574,1.234689,0.67374474
626,1.0244288,1.224558,0.666105
627,1.0114996,1.2290466,0.67640054
628,1.024594,1.2486198,0.6521413
629,1.0375993,1.1999017,0.6885897
630,1.0407517,1.2562509,0.6600133
631,0.99842787,1.2442719,0.6622404
632,1.0253191,1.2166492,0.67141056
633,1.0076568,1.2295741,0.6663908
634,1.0245402,1.243971,0.6640982
635,1.0367473,1.2307758,0.6756086
636,1.0023931,1.2541409,0.6683915
637,1.0293076,1.2136414,0.681331
638,1.033552,1.2110536,0.68071765
639,1.0247289,1.2074672,0.6934606
640,1.0370997,1.2485207,0.6682784
641,1.00255,1.2589709,0.65728015
642,1.0352473,1.2534119,0.6518019
643,1.0056759,1.2366285,0.67131525
644,1.0595794,1.2237114,0.6667242
645,1.0303471,1.2587087,0.66025746
646,1.0202702,1.2385622,0.67119616
647,1.0599201,1.1872349,0.6988436
648,1.0839581,1.208216,0.68074745
649,1.1368215,1.1959379,0.69614613
650,1.0773712,1.2588657,0.6523676
651,1.0575212,1.1909654,0.70586413
652,1.0333134,1.2278476,0.67293495
653,1.0052007,1.2324702,0.67517984
654,1.0181228,1.2237959,0.6797709
655,0.99761695,1.2246469,0.67171425
656,1.0279266,1.2344835,0.66509265
657,1.009873,1.2316252,0.6758944
658,1.0162483,1.2347981,0.6748583
659,1.0284926,1.2167702,0.6813905
660,1.0155983,1.2327946,0.66938
661,1.0251502,1.2057288,0.6837069
662,1.0483699,1.2239211,0.66870713
663,1.0183827,1.2355363,0.68362945
664,1.0149363,1.2319655,0.67185116
665,1.0260009,1.2511295,0.6648306
666,1.0358354,1.2100824,0.683296
667,1.0305141,1.2282451,0.6782048
668,1.0266896,1.2168382,0.67046374
669,1.087692,1.2105659,0.69737875
670,1.063257,1.2013161,0.6889708
671,1.032084,1.2187208,0.67800236
672,1.0522432,1.2213523,0.6830816
673,1.0265037,1.2207099,0.67896104
674,1.0652517,1.1993573,0.6896734
675,1.0744841,1.1919785,0.69315094
676,1.0257615,1.230782,0.66858804
677,1.0917453,1.2048646,0.68663657
678,1.0321282,1.2391534,0.6580424
679,1.038301,1.2070884,0.69080484
680,1.0427319,1.2102177,0.6902094
681,1.0535098,1.2045358,0.6927699
682,1.0392735,1.2117857,0.68804187
683,1.0638194,1.2005095,0.69097155
684,1.0183439,1.2183689,0.68346274
685,1.0613667,1.207716,0.6898283
686,1.0447825,1.2250003,0.6722918
687,1.030967,1.2220927,0.67522746
688,1.0435692,1.1984028,0.68817884
689,1.0302061,1.2402111,0.6641161
690,1.0376751,1.2051667,0.6845346
691,1.0900121,1.184343,0.7028273
692,1.0307821,1.2427833,0.6645448
693,1.0323582,1.2216907,0.68285537
694,1.0755529,1.1966132,0.68245643
695,1.0555205,1.1909484,0.69721204
696,1.0439389,1.2138435,0.67648983
697,1.0106548,1.2247454,0.6793302
698,1.0404233,1.2142439,0.67936
699,1.0146451,1.2232285,0.676734
700,1.0462617,1.2079346,0.6935201
701,1.0450157,1.2267642,0.67459625
702,1.0316855,1.2226557,0.6730838
703,1.0635449,1.2349788,0.6575719
704,1.042965,1.2143734,0.6855707
705,1.0543784,1.1873003,0.7041432
706,1.0640445,1.1976993,0.6896734
707,1.010997,1.2174838,0.68175375
708,1.0291363,1.215036,0.68242663
709,1.0279049,1.2289377,0.6720477
710,1.0864922,1.1908655,0.6898402
711,1.0252662,1.2533852,0.6583639
712,1.091655,1.1736152,0.713629
713,1.0599217,1.237696,0.6728635
714,1.0829091,1.1890466,0.6973192
715,1.0703733,1.1927764,0.69026893
716,1.037128,1.1995187,0.6903285
717,1.0801771,1.1939343,0.6870653
718,1.0691899,1.2428951,0.660317
719,1.0657102,1.1851578,0.70575696
720,1.1119777,1.2125943,0.68627334
721,1.1282403,1.2052327,0.68648773
722,1.0371956,1.1996262,0.6908644
723,1.0337628,1.1935483,0.69737875
724,1.0503728,1.2019162,0.6922518
725,1.068534,1.1949438,0.69496715
726,1.1427737,1.1982709,0.6919779
727,1.0676367,1.19823,0.69740856
728,1.0747688,1.198442,0.68006265
729,1.0340704,1.2115036,0.6873988
730,1.0537213,1.2018998,0.6874166
731,1.0415758,1.2054716,0.69200766
732,1.0672082,1.1986581,0.6800031
733,1.0550138,1.1901037,0.6893221
734,1.0437052,1.1928737,0.70096344
735,1.064477,1.1847324,0.7041254
736,1.060882,1.2204093,0.67705554
737,1.1033305,1.1870868,0.6974264
738,1.0530448,1.203368,0.69211483
739,1.0368483,1.2086868,0.6956698
740,1.07207,1.1964873,0.69167423
741,1.035802,1.226779,0.6690287
742,1.0499265,1.2036911,0.6908227
743,1.0323858,1.2047769,0.68595177
744,1.0675399,1.2120631,0.6789789
745,1.0679668,1.1690961,0.7078292
746,1.070278,1.1967971,0.68934
747,1.0536822,1.2261856,0.67203575
748,1.1913605,1.1774294,0.7001715
749,1.1123458,1.1911302,0.68489784
750,1.0888121,1.1878898,0.6987543
751,1.0751292,1.1783161,0.706019
752,1.0669487,1.1960728,0.68770844
753,1.056927,1.1892779,0.6946039
754,1.0636277,1.1929767,0.6896437
755,1.0620282,1.2110116,0.6787645
756,1.093308,1.1751708,0.7114615
757,1.0807532,1.1739314,0.70519125
758,1.0702516,1.1976956,0.6983553
759,1.0667168,1.1969322,0.6976527
760,1.0849686,1.2023333,0.6851896
761,1.0765043,1.2046175,0.68851227
762,1.0789231,1.2002915,0.6814799
763,1.0613079,1.1937215,0.6952113
764,1.1058794,1.1935037,0.69199574
765,1.0849074,1.1942991,0.6909418
766,1.0890355,1.17888,0.70535797
767,1.0802004,1.1875383,0.6922697
768,1.0635955,1.1842308,0.69596153
769,1.0701866,1.1865865,0.6952768
770,1.0996552,1.178804,0.7026903
771,1.0729828,1.1683247,0.71091366
772,1.0898726,1.1972933,0.68752384
773,1.1184512,1.1880424,0.693276
774,1.1038073,1.1613058,0.7129442
775,1.0883448,1.1819974,0.6921744
776,1.0736237,1.1969707,0.68921494
777,1.1185371,1.1794811,0.70030844
778,1.0898834,1.1823372,0.7004335
779,1.069829,1.1831751,0.6976527
780,1.074164,1.1731185,0.7138136
781,1.0806539,1.1873331,0.70030844
782,1.096802,1.1874231,0.6888219
783,1.0937488,1.1997962,0.68665445
784,1.0758866,1.1807932,0.7047328
785,1.0781229,1.197332,0.688423
786,1.0793489,1.1779413,0.7025057
787,1.0881058,1.1724968,0.7001596
788,1.0978397,1.1714079,0.70851994
789,1.0661058,1.1997118,0.6845763
790,1.0832235,1.2013638,0.68541586
791,1.1008053,1.1832243,0.69446695
792,1.0664135,1.1928664,0.6954256
793,1.1116505,1.1786172,0.69927233
794,1.0892804,1.1677343,0.7063048
795,1.0916864,1.2047155,0.6911085
796,1.1111434,1.172156,0.7125155
797,1.0911814,1.1990005,0.6846418
798,1.1017069,1.175543,0.70380384
799,1.0943907,1.1634829,0.7086092
800,1.1077472,1.1646684,0.7038336
801,1.0907221,1.1700581,0.7110506
802,1.1128194,1.1718606,0.6990282
803,1.0966136,1.1840875,0.6921327
804,1.1043763,1.1789454,0.704703
805,1.0885167,1.1906319,0.6870951
806,1.0900499,1.1744044,0.70305353
807,1.0986226,1.1857599,0.69798017
808,1.0942215,1.1716295,0.7070372
809,1.1414773,1.1617815,0.71669567
810,1.1088078,1.200636,0.6859816
811,1.1014341,1.1574697,0.70263076
812,1.0993545,1.1641626,0.70960367
813,1.1160382,1.173196,0.6960985
814,1.1321354,1.2029778,0.68181926
815,1.1414006,1.1685413,0.70697767
816,1.1194289,1.1807567,0.70159465
817,1.1145043,1.1580632,0.71596324
818,1.1108205,1.190599,0.6941454
819,1.1175823,1.1619594,0.707192
820,1.1039997,1.2123686,0.677389
821,1.1148973,1.171289,0.7010885
822,1.1217171,1.1683022,0.7080912
823,1.1031976,1.1619874,0.71527845
824,1.1209141,1.1487546,0.718619
825,1.124551,1.1512563,0.7149569
826,1.1101332,1.1701028,0.7050841
827,1.1120664,1.1767968,0.7033751
828,1.1034026,1.1597773,0.71262264
829,1.1187935,1.1605698,0.7041075
830,1.1182351,1.1602302,0.71507597
831,1.1036549,1.1828551,0.6922518
832,1.0985268,1.1682938,0.7056974
833,1.1070428,1.1731509,0.69603896
834,1.1086403,1.1418736,0.72884315
835,1.1199611,1.1631368,0.6989091
836,1.1374825,1.1494,0.7130812
837,1.1084896,1.1677511,0.7069598
838,1.1439145,1.1516192,0.71912515
839,1.1113654,1.1706605,0.7065787
840,1.1353695,1.1651258,0.71124715
841,1.1144085,1.1597623,0.70514363
842,1.1127082,1.1587273,0.7157369
843,1.1313283,1.1648446,0.7143614
844,1.1531174,1.1481521,0.71757096
845,1.1419042,1.1431736,0.7189703
846,1.1486228,1.1492871,0.71169376
847,1.1383262,1.1487993,0.71565956
848,1.1469699,1.1601361,0.71321815
849,1.1286508,1.1606134,0.71106255
850,1.1584194,1.1401006,0.7209532
851,1.1224552,1.1735688,0.70358944
852,1.1483779,1.1283805,0.73277915
853,1.1621685,1.1421345,0.7133253
854,1.1399906,1.1678871,0.69791466
855,1.1337403,1.1522003,0.7142721
856,1.1402133,1.1625323,0.7134444
857,1.1363262,1.1555175,0.70603085
858,1.1265658,1.1730525,0.70432186
859,1.1705086,1.1296742,0.7278666
860,1.1458323,1.1522392,0.70838296
861,1.1330329,1.1485854,0.7156774
862,1.136671,1.1568812,0.7099371
863,1.1303711,1.1358877,0.7239901
864,1.1471317,1.1537087,0.7097525
865,1.1485362,1.165253,0.7044767
866,1.1147088,1.1523049,0.7171244
867,1.1648818,1.1428521,0.7197325
868,1.1492034,1.1539137,0.7044291
869,1.1443163,1.1451039,0.7198873
870,1.136214,1.1455241,0.71688026
871,1.1304013,1.1563718,0.7092345
872,1.1506836,1.1485568,0.71837485
873,1.1554445,1.148757,0.71403986
874,1.1614355,1.1282521,0.72898006
875,1.1587859,1.1317525,0.72469276
876,1.1693362,1.1346139,0.7203399
877,1.1958942,1.1182569,0.7331007
878,1.1956321,1.141738,0.72327554
879,1.146011,1.1371925,0.728599
880,1.1865445,1.1493318,0.7175829
881,1.1579751,1.1474475,0.7141173
882,1.193478,1.1213245,0.7215487
883,1.1688106,1.1218677,0.73681045
884,1.1556166,1.1378556,0.7261576
885,1.1732645,1.1183019,0.7308558
886,1.177499,1.1352237,0.72100085
887,1.148487,1.1596993,0.70644176
888,1.1872911,1.1197096,0.7256693
889,1.1564484,1.1577661,0.7073885
890,1.1691109,1.1339012,0.7240675
891,1.1780453,1.1353344,0.7214117
892,1.1679804,1.1211536,0.73419636
893,1.1892732,1.1158848,0.73351157
894,1.1752892,1.1468407,0.7138136
895,1.1863593,1.1341124,0.7222632
896,1.3394713,1.1319993,0.73033774
897,1.2558563,1.1205323,0.72949815
898,1.2147831,1.1057862,0.738055
899,1.1839712,1.1361151,0.717827
900,1.1735944,1.1119752,0.743962
901,1.1840168,1.1319168,0.720328
902,1.1823264,1.1123137,0.7384242
903,1.1860447,1.1415731,0.71091366
904,1.184025,1.1089276,0.7364115
905,1.17939,1.1215008,0.7226324
906,1.1844528,1.1320875,0.722162
907,1.2048159,1.1137735,0.7290575
908,1.1965525,1.1134434,0.72832507
909,1.1926919,1.1177461,0.73695934
910,1.1986928,1.1241982,0.7228468
911,1.2259867,1.1006088,0.73695934
912,1.2275103,1.1120492,0.7398295
913,1.1874475,1.1154447,0.73569095
914,1.2070491,1.1131706,0.7344881
915,1.1994147,1.1236401,0.7299269
916,1.2146761,1.1128123,0.73766196
917,1.2291193,1.0981086,0.7405619
918,1.2063645,1.1220297,0.7315287
919,1.1933837,1.1412858,0.71109825
920,1.1971363,1.1213673,0.7323504
921,1.2244314,1.1082397,0.7357267
922,1.2176102,1.1079735,0.73163587
923,1.2271756,1.1061913,0.73364854
924,1.2293257,1.1030319,0.7383944
925,1.2245749,1.0922303,0.7431402
926,1.2211081,1.1141574,0.73465484
927,1.2102044,1.1064987,0.74077624
928,1.2596396,1.0941526,0.74324745
929,1.2429577,1.1013792,0.7392638
930,1.223143,1.1102421,0.7313619
931,1.2411201,1.1024915,0.7393412
932,1.2481581,1.0996208,0.7398116
933,1.2308573,1.1077029,0.7340475
934,1.2198942,1.1034285,0.7332853
935,1.2345576,1.1052188,0.73391056
936,1.2219764,1.1193564,0.7250262
937,1.2334756,1.1026013,0.74062145
938,1.2409858,1.0968895,0.74075836
939,1.2525074,1.0987632,0.74283653
940,1.2521362,1.1073357,0.73102254
941,1.2406907,1.1040499,0.74690956
942,1.2307439,1.1022367,0.74821955
943,1.2241489,1.1017444,0.74216366
944,1.2386973,1.1191918,0.72619927
945,1.2622234,1.1021812,0.74353325
946,1.2450501,1.1128852,0.7285513
947,1.2687793,1.1008587,0.7372035
948,1.2230078,1.112381,0.732017
949,1.232878,1.089848,0.7453375
950,1.2619593,1.1234168,0.7206019
951,1.2331389,1.0885937,0.74661773
952,1.2650771,1.0739833,0.75122666
953,1.2296634,1.1116434,0.7264613
954,1.2203895,1.0996047,0.74324745
955,1.2219118,1.0960016,0.7446646
956,1.2491761,1.0919521,0.73560166
957,1.2565193,1.0993812,0.74200886
958,1.2682995,1.0902698,0.7393412
959,1.2756877,1.0898525,0.74997616
960,1.2465413,1.1132727,0.73188
961,1.2631736,1.0893054,0.74810046
962,1.2648765,1.0881695,0.7389601
963,1.263348,1.0937511,0.74463487
964,1.2760551,1.0870057,0.7474276
965,1.2598883,1.0933766,0.74350345
966,1.2791606,1.0661371,0.7571456
967,1.2512915,1.099336,0.73906726
968,1.295257,1.0518702,0.76581556
969,1.263962,1.0984191,0.7444086
970,1.2652285,1.0921928,0.75066096
971,1.2904693,1.07203,0.7479754
972,1.3061063,1.0618685,0.75683
973,1.2803162,1.0680016,0.7629454
974,1.2591311,1.090579,0.75114924
975,1.2768639,1.0916263,0.7466654
976,1.279368,1.0705986,0.74735016
977,1.3227267,1.0664126,0.7615401
978,1.3100178,1.0794239,0.7460223
979,1.289334,1.0928773,0.74124664
980,1.280849,1.1041616,0.7396925
981,1.2816803,1.0651811,0.75397176
982,1.2854666,1.0678912,0.7649581
983,1.2901803,1.0749756,0.7503573
984,1.2976503,1.0672812,0.7476717
985,1.2814065,1.0834246,0.7408358
986,1.272976,1.0842541,0.74651057
987,1.2996317,1.0646806,0.75461483
988,1.3185972,1.0649122,0.75176257
989,1.309375,1.062991,0.7534537
990,1.3015134,1.0746336,0.74982136
991,1.3209037,1.0658289,0.74783844
992,1.322076,1.060777,0.7577113
993,1.3102655,1.061595,0.7551329
994,1.3339226,1.0521395,0.7669291
995,1.3055162,1.0753993,0.7458377
996,1.3318163,1.0658224,0.75659776
997,1.3272734,1.0605452,0.7540968
998,1.2810328,1.0748615,0.7497797
999,1.3395329,1.0670084,0.75659776
1000,1.3375149,1.0536145,0.75519246
1001,1.3242931,1.0596775,0.7580626
1002,1.292627,1.0616468,0.7569193
1003,1.3111436,1.0582324,0.7571456
1004,1.3075286,1.0662605,0.7545672
1005,1.3028975,1.0696397,0.7544779
1006,1.3038083,1.0776327,0.74875546
1007,1.3312498,1.0427103,0.76825696
1008,1.3159935,1.0657043,0.75084555
1009,1.3381255,1.0582451,0.76315975
1010,1.3435569,1.0645996,0.75499594
1011,1.3321823,1.0506743,0.7672328
1012,1.3419542,1.0514402,0.7651427
1013,1.3199136,1.056893,0.76245713
1014,1.3243433,1.0673611,0.75716347
1015,1.334808,1.0685135,0.75239974
1016,1.3365513,1.0451978,0.75795543
1017,1.3421421,1.0332435,0.771794
1018,1.3437785,1.0593376,0.758396
1019,1.3451524,1.0441414,0.76938236
1020,1.3645632,1.0744056,0.7502203
1021,1.3539671,1.0616735,0.75435287
1022,1.3375337,1.063909,0.75583553
1023,1.3489625,1.0721886,0.7529654
1024,1.3435037,1.0547436,0.7608256
